form,section,kind,field_label,field_type_hint,required_yn,table_index,row_index,cell_index
Residential_Rental,Exterior Description:,enum_value,Concrete Block,,,27,2,0
Residential_Rental,Exterior Description:,enum_value,Stone,,,27,2,1
Residential_Rental,Exterior Description:,enum_value,Stucco,,,27,3,0
Residential_Rental,Exterior Description:,enum_value,Wood Siding,,,27,3,1
Residential_Rental,Exterior Description:,enum_value,Vinyl Siding,,,27,4,0
Residential_Rental,Exterior Description:,enum_value,E.I.F.S,,,27,4,1
Residential_Rental,Exterior Description:,enum_value,Steel Frame,,,27,5,0
Residential_Rental,Exterior Living Space:,enum_value,Balcony/Lanai,,,28,1,0
Residential_Rental,Exterior Living Space:,enum_value,Outdoor Kitchen,,,28,1,1
Residential_Rental,Exterior Living Space:,enum_value,Screened Porch,,,28,1,2
Residential_Rental,Exterior Living Space:,enum_value,Courtyard,,,28,2,0
Residential_Rental,Exterior Living Space:,enum_value,Outdoor Rooms,,,28,2,1
Residential_Rental,Exterior Living Space:,enum_value,Terrace,,,28,2,2
Residential_Rental,Exterior Living Space:,enum_value,Deck,,,28,3,0
Residential_Rental,Exterior Living Space:,enum_value,Patio,,,28,3,1
Residential_Rental,Exterior Living Space:,enum_value,Enclosed Porch,,,28,4,0
Residential_Rental,Exterior Living Space:,enum_value,Porch,,,28,4,1
Residential_Rental,Exterior:,enum_value,Barn/Stable,,,26,1,0
Residential_Rental,Exterior:,enum_value,Double Pane/Storm Windows,,,26,1,1
Residential_Rental,Exterior:,enum_value,Storage Shed,,,26,1,2
Residential_Rental,Exterior:,enum_value,BBQ,,,26,2,0
Residential_Rental,Exterior:,enum_value,Fire Pit,,,26,2,1
Residential_Rental,Exterior:,enum_value,Storm Door,,,26,2,2
Residential_Rental,Exterior:,enum_value,Boat House,,,26,3,0
Residential_Rental,Exterior:,enum_value,Gardens,,,26,3,1
Residential_Rental,Exterior:,enum_value,Storm Windows,,,26,3,2
Residential_Rental,Exterior:,enum_value,Boat Ramp,,,26,4,0
Residential_Rental,Exterior:,enum_value,Guest House,,,26,4,1
Residential_Rental,Exterior:,enum_value,Thermal Windows/Doors,,,26,4,2
Residential_Rental,Exterior:,enum_value,Carriage House,,,26,5,0
Residential_Rental,Exterior:,enum_value,Helipad,,,26,5,1
Residential_Rental,Exterior:,enum_value,Underground Lawn Sprinkler,,,26,5,2
Residential_Rental,Exterior:,enum_value,Covered Terraces,,,26,6,0
Residential_Rental,Exterior:,enum_value,Out Building,,,26,6,1
Residential_Rental,Exterior:,enum_value,Water Feature,,,26,6,2
Residential_Rental,Exterior:,enum_value,Dock,,,26,7,0
Residential_Rental,Exterior:,enum_value,Porte-Cochere,,,26,7,1
Residential_Rental,Exterior:,enum_value,Dock Rights,,,26,8,0
Residential_Rental,Exterior:,enum_value,Sidewalk,,,26,8,1
Residential_Rental,Exterior:,enum_value,Dog Run,,,26,9,0
Residential_Rental,Exterior:,enum_value,Sprinkler System,,,26,9,1
Residential_Rental,FEAtures,enum_value,Features,,,9,1,0
Residential_Rental,FEAtures,enum_value,New Construction,,,9,3,0
Residential_Rental,FEAtures,enum_value,11-20 Years Old,,,9,3,1
Residential_Rental,FEAtures,enum_value,41-50 Years Old,,,9,3,2
Residential_Rental,FEAtures,enum_value,1-5 Years Old,,,9,4,0
Residential_Rental,FEAtures,enum_value,21-30 Years Old,,,9,4,1
Residential_Rental,FEAtures,enum_value,Over 50 Years Old,,,9,4,2
Residential_Rental,FEAtures,enum_value,6-10 Years Old,,,9,5,0
Residential_Rental,FEAtures,enum_value,31-40 Years Old,,,9,5,1
Residential_Rental,FEAtures,field,Age of Home,text,no,9,2,0
Residential_Rental,Fencing:,enum_value,Fenced Yard,,,29,1,0
Residential_Rental,Fencing:,enum_value,Partially Fenced,,,29,1,1
Residential_Rental,Fencing:,enum_value,Vinyl Fence,,,29,1,2
Residential_Rental,Fencing:,enum_value,Metal Fence,,,29,2,0
Residential_Rental,Fencing:,enum_value,Privacy Fence,,,29,2,1
Residential_Rental,Fencing:,enum_value,Wood Fence,,,29,2,2
Residential_Rental,Fireplace Count:,enum_value,1 Fireplace,,,11,1,0
Residential_Rental,Fireplace Count:,enum_value,3 Fireplaces,,,11,1,1
Residential_Rental,Fireplace Count:,enum_value,2 Fireplaces,,,11,2,0
Residential_Rental,Fireplace Count:,enum_value,4+ Fireplaces,,,11,2,1
Residential_Rental,Fireplace Description:,enum_value,2 Sided,,,16,1,0
Residential_Rental,Fireplace Description:,enum_value,Gas,,,16,1,1
Residential_Rental,Fireplace Description:,enum_value,Wood Burning Stove,,,16,1,2
Residential_Rental,Fireplace Description:,enum_value,Brick,,,16,2,0
Residential_Rental,Fireplace Description:,enum_value,Stone,,,16,2,1
Residential_Rental,Fireplace Description:,enum_value,Fireplace,,,16,3,0
Residential_Rental,Fireplace Description:,enum_value,Wood Burning,,,16,3,1
Residential_Rental,Flooring:,enum_value,Ceramic,,,30,1,0
Residential_Rental,Flooring:,enum_value,Linoleum,,,30,1,1
Residential_Rental,Flooring:,enum_value,Tile,,,30,1,2
Residential_Rental,Flooring:,enum_value,Hardwood,,,30,2,0
Residential_Rental,Flooring:,enum_value,Marble,,,30,2,1
Residential_Rental,Flooring:,enum_value,Wall to Wall Carpet,,,30,2,2
Residential_Rental,Flooring:,enum_value,Laminate,,,30,3,0
Residential_Rental,Flooring:,enum_value,Mixed,,,30,3,1
Residential_Rental,Floors,enum_value,Floor Name,,,50,2,0
Residential_Rental,Floors,enum_value,Length,,,50,2,1
Residential_Rental,Floors,enum_value,Width,,,50,2,2
Residential_Rental,Floors,field,Number of Floors/Levels,number,no,50,1,0
Residential_Rental,Garage Count:,enum_value,1 Car Garage,,,12,1,0
Residential_Rental,Garage Count:,enum_value,3 Car Garage,,,12,1,1
Residential_Rental,Garage Count:,enum_value,5+ Car Garage,,,12,1,2
Residential_Rental,Garage Count:,enum_value,2 Car Garage,,,12,2,0
Residential_Rental,Garage Count:,enum_value,4 Car Garage,,,12,2,1
Residential_Rental,Garage Description:,enum_value,Attached Garage,,,17,1,0
Residential_Rental,Garage Description:,enum_value,Detached Garage,,,17,1,1
Residential_Rental,Garage Description:,enum_value,No Garage,,,17,1,2
Residential_Rental,Garage Description:,enum_value,Carport,,,17,2,0
Residential_Rental,Garage Description:,enum_value,Garage,,,17,2,1
Residential_Rental,Garage Description:,enum_value,RV Parking,,,17,2,2
Residential_Rental,Garage Description:,enum_value,Curb Parking,,,17,3,0
Residential_Rental,Garage Description:,enum_value,Golfcart Garage,,,17,3,1
Residential_Rental,General:,enum_value,Built-in Vacuum,,,31,1,0
Residential_Rental,General:,enum_value,Fenced Range Land,,,31,1,1
Residential_Rental,General:,enum_value,Skylight,,,31,1,2
Residential_Rental,General:,enum_value,Ceiling Fan(s),,,31,2,0
Residential_Rental,General:,enum_value,Fire Alarms,,,31,2,1
Residential_Rental,General:,enum_value,Smoke Detector,,,31,2,2
Residential_Rental,General:,enum_value,Clubhouse,,,31,3,0
Residential_Rental,General:,enum_value,Guard Gate,,,31,3,1
Residential_Rental,General:,enum_value,Stereo System,,,31,3,2
Residential_Rental,General:,enum_value,Concierge Services,,,31,4,0
Residential_Rental,General:,enum_value,Lake Privileges,,,31,4,1
Residential_Rental,General:,enum_value,Storage Area,,,31,4,2
Residential_Rental,General:,enum_value,Doorman,,,31,5,0
Residential_Rental,General:,enum_value,Laundry Facilities,,,31,5,1
Residential_Rental,General:,enum_value,Wheel Chair Accessible,,,31,5,2
Residential_Rental,General:,enum_value,Elevator,,,31,6,0
Residential_Rental,General:,enum_value,Private Airport,,,31,6,1
Residential_Rental,General:,enum_value,Window Treatments,,,31,6,2
Residential_Rental,General:,enum_value,Energy-saving Features,,,31,7,0
Residential_Rental,General:,enum_value,Private Elevator,,,31,7,1
Residential_Rental,General:,enum_value,Workshop,,,31,7,2
Residential_Rental,General:,enum_value,Escalator,,,31,8,0
Residential_Rental,General:,enum_value,Security System,,,31,8,1
Residential_Rental,General:,enum_value,Direct Elevator Access,,,31,8,2
Residential_Rental,Geographic location,field,City Region,text,no,48,1,0
Residential_Rental,Geographic location,field,Continent Region,text,no,48,1,1
Residential_Rental,Geographic location,field,Property Location,text,no,48,1,2
Residential_Rental,Geographic location,field,State Region,text,no,48,2,0
Residential_Rental,Geographic location,field,Township,text,no,48,2,1
Residential_Rental,Geographic location,field,Development,text,no,48,2,2
Residential_Rental,Geographic location,field,Country Region,number,no,48,3,0
Residential_Rental,Geographic location,field,Post Office,text,no,48,3,1
Residential_Rental,Heating Type:,enum_value,Baseboard,,,33,1,0
Residential_Rental,Heating Type:,enum_value,Multi-Zone Heat,,,33,1,1
Residential_Rental,Heating Type:,enum_value,Radiator,,,33,1,2
Residential_Rental,Heating Type:,enum_value,Forced Air,,,33,2,0
Residential_Rental,Heating Type:,enum_value,No Heat,,,33,2,1
Residential_Rental,Heating Type:,enum_value,Solar Power,,,33,2,2
Residential_Rental,Heating Type:,enum_value,Gravity,,,33,3,0
Residential_Rental,Heating Type:,enum_value,Other,,,33,3,1
Residential_Rental,Heating Type:,enum_value,Steam Heat,,,33,3,2
Residential_Rental,Heating Type:,enum_value,Heat Pump,,,33,4,0
Residential_Rental,Heating Type:,enum_value,Pellet Stove,,,33,4,1
Residential_Rental,Heating Type:,enum_value,Hydro,,,33,5,0
Residential_Rental,Heating Type:,enum_value,Radiant Floor,,,33,5,1
Residential_Rental,Heating – Fuel Type:,enum_value,Coal,,,32,1,0
Residential_Rental,Heating – Fuel Type:,enum_value,Hydro Heat,,,32,1,1
Residential_Rental,Heating – Fuel Type:,enum_value,Propane,,,32,1,2
Residential_Rental,Heating – Fuel Type:,enum_value,Electric,,,32,2,0
Residential_Rental,Heating – Fuel Type:,enum_value,None,,,32,2,1
Residential_Rental,Heating – Fuel Type:,enum_value,Solar,,,32,2,2
Residential_Rental,Heating – Fuel Type:,enum_value,Gas,,,32,3,0
Residential_Rental,Heating – Fuel Type:,enum_value,Oil,,,32,3,1
Residential_Rental,Heating – Fuel Type:,enum_value,Wood,,,32,3,2
Residential_Rental,Heating – Fuel Type:,enum_value,Geothermal,,,32,4,0
Residential_Rental,Heating – Fuel Type:,enum_value,Other,,,32,4,1
Residential_Rental,Interior:,enum_value,Bay/Bow Window,,,34,1,0
Residential_Rental,Interior:,enum_value,Fireplace in Master BR,,,34,1,1
Residential_Rental,Interior:,enum_value,Screen Room,,,34,1,2
Residential_Rental,Interior:,enum_value,Beam – Ceilings,,,34,2,0
Residential_Rental,Interior:,enum_value,High Tech Cabling,,,34,2,1
Residential_Rental,Interior:,enum_value,Track Lighting,,,34,2,2
Residential_Rental,Interior:,enum_value,Blinds,,,34,3,0
Residential_Rental,Interior:,enum_value,In-Home Gym,,,34,3,1
Residential_Rental,Interior:,enum_value,Two-story Family Room,,,34,3,2
Residential_Rental,Interior:,enum_value,Bowling Alley,,,34,4,0
Residential_Rental,Interior:,enum_value,In-Law Suite,,,34,4,1
Residential_Rental,Interior:,enum_value,Vaulted Ceilings,,,34,4,2
Residential_Rental,Interior:,enum_value,Cathedral Ceilings,,,34,5,0
Residential_Rental,Interior:,enum_value,Indoor Basketball Court,,,34,5,1
Residential_Rental,Interior:,enum_value,Walk-in Closet,,,34,5,2
Residential_Rental,Interior:,enum_value,Cedar Closets,,,34,6,0
Residential_Rental,Interior:,enum_value,Indoor Racquetball Court,,,34,6,1
Residential_Rental,Interior:,enum_value,Wet Bar,,,34,6,2
Residential_Rental,Interior:,enum_value,Dry Bar,,,34,7,0
Residential_Rental,Interior:,enum_value,Intercom System,,,34,7,1
Residential_Rental,Interior:,enum_value,Wine Cellar,,,34,7,2
Residential_Rental,Interior:,enum_value,Exercise Area,,,34,8,0
Residential_Rental,Interior:,enum_value,Laundry Chute,,,34,8,1
Residential_Rental,Kitchen Features:,enum_value,Breakfast Bar,,,35,1,0
Residential_Rental,Kitchen Features:,enum_value,Country Kitchen,,,35,1,1
Residential_Rental,Kitchen Features:,enum_value,Gourmet Kitchen,,,35,1,2
Residential_Rental,Kitchen Features:,enum_value,Butlers Pantry,,,35,2,0
Residential_Rental,Kitchen Features:,enum_value,Designer Kitchen,,,35,2,1
Residential_Rental,Kitchen Features:,enum_value,Granite Countertops,,,35,2,2
Residential_Rental,Kitchen Features:,enum_value,Catering Kitchen,,,35,3,0
Residential_Rental,Kitchen Features:,enum_value,Eat-in Kitchen,,,35,3,1
Residential_Rental,Kitchen Features:,enum_value,Kitchen Facilities,,,35,3,2
Residential_Rental,Kitchen Features:,enum_value,Center Island,,,35,4,0
Residential_Rental,Kitchen Features:,enum_value,Galley Kitchen,,,35,4,1
Residential_Rental,Kitchen Features:,enum_value,Marble Countertop,,,35,4,2
Residential_Rental,Landlord Information,enum_value,Landlord Lead: Agent Office,,,52,1,4
Residential_Rental,Landlord Information,enum_value,Landlord Type: Person/Individual(s) Corporation Developer Doing Business As Estate Financial Inst. Government Limited Liability Company Limited Liability Limited Partnership Limited Liability Partnership Limited Partnership Other Partnership Pension Fund Professional Limited Liability Company REIT Sole Partnership Trust Vendor,,,52,2,0
Residential_Rental,Landlord Information,enum_value,"Use Property Address (if checked, the address fields below are not required.)",,,52,7,0
Residential_Rental,Landlord Information,field,Landlord Source,text,no,52,1,0
Residential_Rental,Landlord Information,field,First Name 1,text,no,52,3,0
Residential_Rental,Landlord Information,field,Last Name 1,text,no,52,3,2
Residential_Rental,Landlord Information,field,First Name 2,text,no,52,4,0
Residential_Rental,Landlord Information,field,Last Name 2,text,no,52,4,2
Residential_Rental,Landlord Information,field,Entity Name,text,no,52,5,0
Residential_Rental,Landlord Information,field,Email,text,no,52,6,0
Residential_Rental,Landlord Information,field,Website,text,no,52,6,1
Residential_Rental,Landlord Information,field,Phone,text,no,52,6,5
Residential_Rental,Landlord Information,field,Address Line 1,text,no,52,8,0
Residential_Rental,Landlord Information,field,Address Line 2,text,no,52,8,3
Residential_Rental,Landlord Information,field,Address Line 3,text,no,52,8,6
Residential_Rental,Landlord Information,field,City,text,no,52,9,0
Residential_Rental,Landlord Information,field,State/Province,text,no,52,9,3
Residential_Rental,Landlord Information,field,Zip/Postal Code,text,no,52,9,6
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Language,,,8,1,0
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Remark Type,,,8,1,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Remark,,,8,1,2
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,English,,,8,2,0
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Property Description√,,,8,2,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Area Description,,,8,3,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Directions,,,8,4,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Headline,,,8,5,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 1,,,8,6,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 2,,,8,7,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 3,,,8,8,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 4,,,8,9,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 5,,,8,10,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 6,,,8,11,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Location,,,8,12,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Owner/Expert Quote,,,8,13,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Transportation,,,8,14,1
Residential_Rental,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Zoning Description,,,8,15,1
Residential_Rental,Location,field,Country,number,yes,2,1,0
Residential_Rental,Location,field,Address Line 1,text,yes,2,1,2
Residential_Rental,Location,field,Address Line 2,text,no,2,2,0
Residential_Rental,Location,field,Address Line 3,text,no,2,2,3
Residential_Rental,Location,field,City,text,yes,2,3,0
Residential_Rental,Location,field,District/County,number,no,2,3,1
Residential_Rental,Location,field,State/Province,text,yes,2,3,4
Residential_Rental,Location,field,Zip/Postal Code,text,yes,2,4,0
Residential_Rental,Location,field,Neighborhood,text,no,2,4,1
Residential_Rental,Location:,enum_value,Backs to Golf Course,,,36,1,0
Residential_Rental,Location:,enum_value,Gulf,,,36,1,1
Residential_Rental,Location:,enum_value,Ocean/Beach,,,36,1,2
Residential_Rental,Location:,enum_value,Backs to Park Land,,,36,2,0
Residential_Rental,Location:,enum_value,Harbor,,,36,2,1
Residential_Rental,Location:,enum_value,Ocean Block,,,36,2,2
Residential_Rental,Location:,enum_value,Bayside,,,36,3,0
Residential_Rental,Location:,enum_value,In Shopping Mall,,,36,3,1
Residential_Rental,Location:,enum_value,Ocean Front,,,36,3,2
Residential_Rental,Location:,enum_value,Beach Front,,,36,4,0
Residential_Rental,Location:,enum_value,Intercoastal Waterway,,,36,4,1
Residential_Rental,Location:,enum_value,Off Water,,,36,4,2
Residential_Rental,Location:,enum_value,Canal Front,,,36,5,0
Residential_Rental,Location:,enum_value,Island,,,36,5,1
Residential_Rental,Location:,enum_value,Riverfront,,,36,5,2
Residential_Rental,Location:,enum_value,Channel Front,,,36,6,0
Residential_Rental,Location:,enum_value,Lagoon,,,36,6,1
Residential_Rental,Location:,enum_value,Slope Side,,,36,6,2
Residential_Rental,Location:,enum_value,Cul-de-Sac,,,36,7,0
Residential_Rental,Location:,enum_value,Lakefront,,,36,7,1
Residential_Rental,Location:,enum_value,Waterfront,,,36,7,2
Residential_Rental,Location:,enum_value,Fairway Frontage,,,36,8,0
Residential_Rental,Location:,enum_value,Marina,,,36,8,1
Residential_Rental,Lot Description:,enum_value,Access Type– Other,,,37,1,0
Residential_Rental,Lot Description:,enum_value,Irregular,,,37,1,1
Residential_Rental,Lot Description:,enum_value,Pond on Lot,,,37,1,2
Residential_Rental,Lot Description:,enum_value,Access Type- Road,,,37,2,0
Residential_Rental,Lot Description:,enum_value,Lake on Lot,,,37,2,1
Residential_Rental,Lot Description:,enum_value,Possible Subdivision,,,37,2,2
Residential_Rental,Lot Description:,enum_value,Access Type- Water,,,37,3,0
Residential_Rental,Lot Description:,enum_value,Level,,,37,3,1
Residential_Rental,Lot Description:,enum_value,Stream on Lot,,,37,3,2
Residential_Rental,Lot Description:,enum_value,Corner,,,37,4,0
Residential_Rental,Lot Description:,enum_value,New Development,,,37,4,1
Residential_Rental,Lot Description:,enum_value,Wooded,,,37,4,2
Residential_Rental,Lot Description:,enum_value,Flag,,,37,5,0
Residential_Rental,Lot Description:,enum_value,Open,,,37,5,1
Residential_Rental,Lot Size:,enum_value,Under ½ Acre,,,13,1,0
Residential_Rental,Lot Size:,enum_value,2-5 Acres,,,13,1,1
Residential_Rental,Lot Size:,enum_value,20-50 Acres,,,13,1,2
Residential_Rental,Lot Size:,enum_value,1/2 -1 Acre,,,13,2,0
Residential_Rental,Lot Size:,enum_value,5-10 Acres,,,13,2,1
Residential_Rental,Lot Size:,enum_value,50-100 Acres,,,13,2,2
Residential_Rental,Lot Size:,enum_value,1-2 Acres,,,13,3,0
Residential_Rental,Lot Size:,enum_value,10-20 Acres,,,13,3,1
Residential_Rental,Lot Size:,enum_value,100+ Acres,,,13,3,2
Residential_Rental,MLS Information,enum_value,MLS ID√,,,4,1,0
Residential_Rental,MLS Information,enum_value,MLS NAME,,,4,1,1
Residential_Rental,Open houses,field,Date,date,no,5,1,0
Residential_Rental,Open houses,field,Start Time,text,no,5,1,1
Residential_Rental,Open houses,field,End Time,text,no,5,1,2
Residential_Rental,Open houses,field,By Appointment Only Display Start and End Time on the Internet Open House (In Person) Livestream Virtual Open House Livestream Virtual Open House URL,text,no,5,1,3
Residential_Rental,Open houses,field,Special Instructions (if any),text,no,5,2,0
Residential_Rental,Other:,enum_value,Association Fee,,,38,1,0
Residential_Rental,Other:,enum_value,Water Softener- Rent,,,38,1,1
Residential_Rental,Other:,enum_value,Water Softener- Own,,,38,2,0
Residential_Rental,Other:,enum_value,Whole House Water Filter,,,38,2,1
Residential_Rental,Pool Description:,enum_value,Above Ground,,,39,1,0
Residential_Rental,Pool Description:,enum_value,Inground,,,39,1,1
Residential_Rental,Pool Description:,enum_value,Resistance/Spa,,,39,1,2
Residential_Rental,Pool Description:,enum_value,Hot Tub,,,39,2,0
Residential_Rental,Pool Description:,enum_value,Outdoor,,,39,2,1
Residential_Rental,Pool Description:,enum_value,Indoor,,,39,3,0
Residential_Rental,Pool Description:,enum_value,Pool,,,39,3,1
Residential_Rental,Pre-Wiring:,enum_value,Cable,,,40,1,0
Residential_Rental,Pre-Wiring:,enum_value,Garage Door,,,40,1,1
Residential_Rental,Pre-Wiring:,enum_value,Phone Jacks,,,40,1,2
Residential_Rental,Pre-Wiring:,enum_value,Entertainment System,,,40,2,0
Residential_Rental,Pre-Wiring:,enum_value,Generator,,,40,2,1
Residential_Rental,Pre-Wiring:,enum_value,Security System,,,40,2,2
Residential_Rental,Property Description:,enum_value,Acreage,,,41,1,0
Residential_Rental,Property Description:,enum_value,Farm/Ranch,,,41,1,1
Residential_Rental,Property Description:,enum_value,Vineyard,,,41,1,2
Residential_Rental,Property Description:,enum_value,Community Living,,,41,2,0
Residential_Rental,Property Description:,enum_value,Farm Assessment,,,41,2,1
Residential_Rental,Property Description:,enum_value,Winery,,,41,2,2
Residential_Rental,Property Description:,enum_value,Easement,,,41,3,0
Residential_Rental,Property Description:,enum_value,Fenced Farm Acreage,,,41,3,1
Residential_Rental,Property Description:,enum_value,Eco-Friendly (Green),,,41,4,0
Residential_Rental,Property Description:,enum_value,Ski Property,,,41,4,1
Residential_Rental,Property Details,enum_value,Property Use: Bank Owned Other Commercial Other Residential Owner Occupied Rental or Investment Second Home Use in a Business Vacant Vacation Home Net Leased Property Business for Sale,,,47,1,0
Residential_Rental,Property Details,enum_value,New Construction,,,47,2,2
Residential_Rental,Property Details,field,# of Parking Places,text,no,47,2,0
Residential_Rental,Property Details,field,Year Built,date,no,47,2,1
Residential_Rental,Property Details,field,Year Renovated,date,no,47,3,0
Residential_Rental,Property fees,enum_value,Fee Type,,,56,1,0
Residential_Rental,Property fees,enum_value,Fee Amount,,,56,1,1
Residential_Rental,Property fees,enum_value,Frequency,,,56,1,2
Residential_Rental,Property information,enum_value,MULTI UNITS,,,6,4,0
Residential_Rental,Property information,enum_value,Unit Details,,,6,6,0
Residential_Rental,Property information,enum_value,Unit Name,,,6,7,0
Residential_Rental,Property information,enum_value,# of Bedrooms,,,6,7,1
Residential_Rental,Property information,enum_value,# of Baths,,,6,7,3
Residential_Rental,Property information,enum_value,Full,,,6,7,5
Residential_Rental,Property information,enum_value,1/2,,,6,7,6
Residential_Rental,Property information,enum_value,3/4,,,6,7,7
Residential_Rental,Property information,enum_value,1/4,,,6,7,8
Residential_Rental,Property information,enum_value,Brand Programs: Property Display Feed The Collection Icon,,,6,11,0
Residential_Rental,Property information,field,No. of Bedrooms,number,yes,6,1,0
Residential_Rental,Property information,field,No. of Three Quarter Baths,number,no,6,1,2
Residential_Rental,Property information,field,Lot Size,number,no,6,1,4
Residential_Rental,Property information,field,No. of Full Baths,number,no,6,2,0
Residential_Rental,Property information,field,No. of Quarter Baths,number,no,6,2,2
Residential_Rental,Property information,field,Property Name,text,no,6,2,4
Residential_Rental,Property information,field,No. of Half Baths,number,no,6,3,0
Residential_Rental,Property information,field,Building Area,text,no,6,3,2
Residential_Rental,Property information,field,No. of Units,number,no,6,5,0
Residential_Rental,Property style (choose one)√,enum_value,1 Level Ranch,,,1,1,0
Residential_Rental,Property style (choose one)√,enum_value,Colonial,,,1,1,1
Residential_Rental,Property style (choose one)√,enum_value,Expanded Ranch,,,1,1,2
Residential_Rental,Property style (choose one)√,enum_value,Multi-Level,,,1,1,3
Residential_Rental,Property style (choose one)√,enum_value,Spanish/Mediterranean,,,1,1,4
Residential_Rental,Property style (choose one)√,enum_value,1.5 Story,,,1,2,0
Residential_Rental,Property style (choose one)√,enum_value,Colonial-American,,,1,2,1
Residential_Rental,Property style (choose one)√,enum_value,Farmhouse,,,1,2,2
Residential_Rental,Property style (choose one)√,enum_value,New Englander,,,1,2,3
Residential_Rental,Property style (choose one)√,enum_value,Split Level,,,1,2,4
Residential_Rental,Property style (choose one)√,enum_value,2 Story,,,1,3,0
Residential_Rental,Property style (choose one)√,enum_value,Colonial-Dutch,,,1,3,1
Residential_Rental,Property style (choose one)√,enum_value,Federal,,,1,3,2
Residential_Rental,Property style (choose one)√,enum_value,Northwest Contemporary,,,1,3,3
Residential_Rental,Property style (choose one)√,enum_value,Studio,,,1,3,4
Residential_Rental,Property style (choose one)√,enum_value,Antique,,,1,4,0
Residential_Rental,Property style (choose one)√,enum_value,Colonial-French,,,1,4,1
Residential_Rental,Property style (choose one)√,enum_value,Georgian,,,1,4,2
Residential_Rental,Property style (choose one)√,enum_value,Not Applicable,,,1,4,3
Residential_Rental,Property style (choose one)√,enum_value,Traditional,,,1,4,4
Residential_Rental,Property style (choose one)√,enum_value,Art Deco,,,1,5,0
Residential_Rental,Property style (choose one)√,enum_value,Colonial-Salt Box,,,1,5,1
Residential_Rental,Property style (choose one)√,enum_value,Georgian-Greek Revival,,,1,5,2
Residential_Rental,Property style (choose one)√,enum_value,Other Style,,,1,5,3
Residential_Rental,Property style (choose one)√,enum_value,Tudor,,,1,5,4
Residential_Rental,Property style (choose one)√,enum_value,Art Nouveau,,,1,6,0
Residential_Rental,Property style (choose one)√,enum_value,Contemporary,,,1,6,1
Residential_Rental,Property style (choose one)√,enum_value,Georgian-Neo Classicism,,,1,6,2
Residential_Rental,Property style (choose one)√,enum_value,Palazzo,,,1,6,3
Residential_Rental,Property style (choose one)√,enum_value,Tuscan,,,1,6,4
Residential_Rental,Property style (choose one)√,enum_value,Arts & Crafts,,,1,7,0
Residential_Rental,Property style (choose one)√,enum_value,Cottage,,,1,7,1
Residential_Rental,Property style (choose one)√,enum_value,Georgian-Regency,,,1,7,2
Residential_Rental,Property style (choose one)√,enum_value,Penthouse,,,1,7,3
Residential_Rental,Property style (choose one)√,enum_value,Victorian,,,1,7,4
Residential_Rental,Property style (choose one)√,enum_value,Bi-Level,,,1,8,0
Residential_Rental,Property style (choose one)√,enum_value,Cottage/Cabin,,,1,8,1
Residential_Rental,Property style (choose one)√,enum_value,High-Rise,,,1,8,2
Residential_Rental,Property style (choose one)√,enum_value,Post & Beam,,,1,8,3
Residential_Rental,Property style (choose one)√,enum_value,Victorian-Gothic Revival,,,1,8,4
Residential_Rental,Property style (choose one)√,enum_value,Brownstone,,,1,9,0
Residential_Rental,Property style (choose one)√,enum_value,Cottage/Resort,,,1,9,1
Residential_Rental,Property style (choose one)√,enum_value,Historical,,,1,9,2
Residential_Rental,Property style (choose one)√,enum_value,Post-War,,,1,9,3
Residential_Rental,Property style (choose one)√,enum_value,Victorian-Italianate,,,1,9,4
Residential_Rental,Property style (choose one)√,enum_value,Bungalow,,,1,10,0
Residential_Rental,Property style (choose one)√,enum_value,Country Home,,,1,10,1
Residential_Rental,Property style (choose one)√,enum_value,Lodge,,,1,10,2
Residential_Rental,Property style (choose one)√,enum_value,Pre-War,,,1,10,3
