ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
Prospecting,DailySchedule,Daily Schedule,"When Daily is selected as the ScheduleType, a list of days of the week and AM or PM options.",,"String List, Multi",,1024.0,,,,Horario Diario,Active,b00712a,423010.0,Open with Enumerations,DailySchedule,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,DailySchedule Field,https://ddwiki.reso.org/display/DDW20/DailySchedule+Field,1135517,,,
Prospecting,DisplayTemplateID,Display Template ID,The system ID of the display that has been related or set as the default to this saved search.,,String,,25.0,,,,Mostrar ID de Plantilla,Active,277da55,423011.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,DisplayTemplateID Field,https://ddwiki.reso.org/display/DDW20/DisplayTemplateID+Field,1135523,,,
Prospecting,HistoryTransactional,History Transactional,The history of the Prospecting record.,,Collection,,,,,,,,404d452,,,,No,,,2022-01-06 00:00:00,2022-01-06 00:00:00,1.7.0,HistoryTransactional Field (Prospecting),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135528,1135528,,"ResourceRecordKey, ResourceName",
Prospecting,Language,Language,The language that will be used in the given automated email.,,"String List, Single",,25.0,,,,Idioma,Active,6ac5187,423012.0,Open with Enumerations,Languages,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,Language Field (Prospecting),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135535,1135535,,,
Prospecting,LastNewChangedTimestamp,Last New Changed Timestamp,The timestamp of when the prospector last found new or modified listings for an automated email.,,Timestamp,,27.0,,,,Marca de Tiempo Último Cambio Nuevo,Active,9c11f62,423013.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,LastNewChangedTimestamp Field,https://ddwiki.reso.org/display/DDW20/LastNewChangedTimestamp+Field,1135541,,,
Prospecting,LastViewedTimestamp,Last Viewed Timestamp,A timestamp of when the automated email was last viewed by the client in the portal.,,Timestamp,,27.0,,,,Marca de TiempoÚltima Vez Visto,Active,9f8bec3,423014.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,LastViewedTimestamp Field,https://ddwiki.reso.org/display/DDW20/LastViewedTimestamp+Field,1135546,,,
Prospecting,Media,Media,The media related to the Prospecting record.,,Collection,,,,,,,,08c8c32,,,,No,,,2022-01-06 00:00:00,2022-01-06 00:00:00,1.7.0,Media Field (Prospecting),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135552,1135552,,"ResourceRecordKey, ResourceName",
Prospecting,MessageNew,Message New,The body of the automated email message when the first email is sent for the prospecting campaign.,,String,,4000.0,,,,Nuevo Mensaje,Active,a639eac,423015.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,MessageNew Field,https://ddwiki.reso.org/display/DDW20/MessageNew+Field,1135558,,,
Prospecting,MessageRevise,Message Revise,The body of the automated email message to be used when the criteria or settings of an automated email has been modified.,,String,,4000.0,,,,Revisar Mensaje,Active,3cded51,423016.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,MessageRevise Field,https://ddwiki.reso.org/display/DDW20/MessageRevise+Field,1135564,,,
Prospecting,MessageUpdate,Message Update,"The body of the automated email message for subsequent email messages after the first email is sent. If a first email option isn't used, this field is used for all emails, including the first.",,String,,4000.0,,,,Actualización Mensaje,Active,1c54244,423017.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,MessageUpdate Field,https://ddwiki.reso.org/display/DDW20/MessageUpdate+Field,1135569,,,
Prospecting,ModificationTimestamp,Modification Timestamp,The date/time the Prospecting record was last modified.,,Timestamp,,27.0,,,,Marca de Tiempo de Modificación,Active,a5fb9c2,423018.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,ModificationTimestamp Field (Prospecting),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135576,1135576,,,
Prospecting,NextSendTimestamp,Next Send Timestamp,A timestamp of when the automated email is schedule to next send.,,Timestamp,,27.0,,,,Marca de Tiempo Próximo Envío,Active,0fb684e,423019.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,NextSendTimestamp Field,https://ddwiki.reso.org/display/DDW20/NextSendTimestamp+Field,1135582,,,
Prospecting,OwnerMember,Owner Member,The member who owns the Prospecting record.,,Resource,,,,,,,,872dab7,,,,No,,,2022-01-06 00:00:00,2022-01-06 00:00:00,1.7.0,OwnerMember Field (Prospecting),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135586,1135586,OwnerMemberKey,MemberKey,
Prospecting,OwnerMemberID,Owner Member ID,"The local, well-known identifier for the member owning the contact.",,String,,25.0,,,,ID de Miembro Propietario,Active,5643bf2,423020.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,OwnerMemberID Field (Prospecting),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135593,1135593,,,
Prospecting,OwnerMemberKey,Owner Member Key,The unique identifier (key) of the member owning the contact. This is a foreign key relating to the Member Resource's MemberKey.,,String,,255.0,,,,Clave de Miembro Propietario,Active,c3ef53b,423021.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,OwnerMemberKey Field (Prospecting),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135599,1135599,,,
Prospecting,ProspectingKey,Prospecting Key,"A unique identifier for this record from the immediate source. This is a string that can include a Uniform Resource Identifier (URI) or other forms. This is the local key of the system. When records are received from other systems, a local key is commonly applied. If conveying the original keys from the source or originating systems, see SourceSystemKey and OriginatingSystemKey variants.",,String,,255.0,,"AutoMailKey, AutoEmailKey",,Clave de Prospección,Active,5134882,423023.0,,,No,,,2017-08-09 00:00:00,2022-01-09 00:00:00,1.6.0,ProspectingKey Field,https://ddwiki.reso.org/display/DDW20/ProspectingKey+Field,1135606,,,
Prospecting,ReasonActiveOrDisabled,Reason Active Or Disabled,"A list of reasons the automated email was set to inactive or set back to active (e.g., Agent Disabled, Over Limit, No Listings Found, Reactivated, Client Disabled).",,"String List, Single",,50.0,,,,Modo Activo o Desactivado,Active,09e77ed,423025.0,Open with Enumerations,ReasonActiveOrDisabled,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,ReasonActiveOrDisabled Field,https://ddwiki.reso.org/display/DDW20/ReasonActiveOrDisabled+Field,1135612,,,
Prospecting,SavedSearch,Saved Search,The saved search associated with the Prospecting record.,,Resource,,,,,,,,abe0e14,,,,No,,,2022-01-06 00:00:00,2022-01-06 00:00:00,1.7.0,SavedSearch Field,https://ddwiki.reso.org/display/DDW20/SavedSearch+Field,1135619,SavedSearchKey,SavedSearchKey,
Prospecting,SavedSearchKey,Saved Search Key,"This is the foreign key relating to the SavedSearch Resource. A unique identifier for this record from the immediate source. This is a string that can include a Uniform Resource Identifier (URI) or other forms. This is the local key of the system. When records are received from other systems, a local key is commonly applied. If conveying the original keys from the source or originating systems, see SourceSystemKey and OriginatingSystemKey variants.",,String,,255.0,,,,Clave de Búsqueda Guardada,Active,260f59d,423026.0,,,No,,,2017-08-09 00:00:00,2022-01-09 00:00:00,1.6.0,SavedSearchKey Field,https://ddwiki.reso.org/display/DDW20/SavedSearchKey+Field,2117043,,,
Prospecting,ScheduleType,Schedule Type,"A selection of the type of schedule that the automated email will be sent (i.e., Daily, Monthly or ASAP).",,"String List, Single",,25.0,,,,Tipo de Horario,Active,4551c25,423028.0,Open with Enumerations,ScheduleType,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,ScheduleType Field,https://ddwiki.reso.org/display/DDW20/ScheduleType+Field,1135631,,,
Prospecting,Subject,Subject,The subject line of the automated email being sent.,,String,,255.0,,,,Asunto,Active,e27467f,423029.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,Subject Field,https://ddwiki.reso.org/display/DDW20/Subject+Field,1135638,,,
Prospecting,ToEmailList,To Email List,"A comma-separated list of email addresses that are the ""To"" address the automated emails are being sent to.",,String,,1024.0,,,,Lista de Envíos por Correo Electrónico,Active,633e814,423030.0,,,No,,,2017-08-09 00:00:00,2017-05-02 00:00:00,1.6.0,ToEmailList Field,https://ddwiki.reso.org/display/DDW20/ToEmailList+Field,1135642,,,
Queue,ClassName,Class Name,Name of the class that this queue record is referencing.,,"String List, Single",,50.0,,,,,Active,a8d0cbe,469001.0,Open with Enumerations,ClassName,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,ClassName Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135514,1135514,,,
Queue,HistoryTransactional,History Transactional,The history of the Queue record.,,Collection,,,,,,,,fc6275b,,,,No,,,2023-04-04 00:00:00,2023-04-04 00:00:00,2.0.0,HistoryTransactional Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135520,1135520,,,
Queue,ModificationTimestamp,Modification Timestamp,Timestamp of the last major change on the listing (see also MajorChangeType).,,Timestamp,,27.0,,,,,Active,9c7d23e,469002.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,ModificationTimestamp Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135526,1135526,,,
Queue,OriginatingSystem,Originating System,The originating system of the Queue record.,,Resource,,,,,,,,fa49f2e,,,,No,,,2022-01-06 00:00:00,2022-01-06 00:00:00,1.7.0,OriginatingSystem Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135532,1135532,OriginatingSystemID,OrganizationUniqueId,
Queue,OriginatingSystemID,Originating System ID,"The RESO Unique Organization Identifier (UOI) OrganizationUniqueId of the originating record provider. The originating system is the system with authoritative control over the record (e.g., the name of the MLS where the queue record was generated. In cases where the originating system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25.0,,,,,Active,f34355d,469003.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,OriginatingSystemID Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135538,1135538,,,
Queue,OriginatingSystemName,Originating System Name,"The name of the originating record provider, most commonly the name of the MLS. The place where the queue record was originally generated. The legal name of the company.",,String,,255.0,,"ProviderName, MLSID",,,Active,5cf7de9,469004.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,OriginatingSystemName Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135544,1135544,,,
Queue,OriginatingSystemQueueKey,Originating System Queue Key,"The system key, a unique record identifier, from the originating system. The originating system is the system with authoritative control over the record (e.g., the MLS where the queue record was generated). There may be cases where the source system (how the record is received) is not the originating system. See Source System Key for more information.",,String,,255.0,,ProviderKey,,,Active,9db5402,469005.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,OriginatingSystemQueueKey Field,https://ddwiki.reso.org/display/DDW20/OriginatingSystemQueueKey+Field,1135550,,,
Queue,QueueTransactionKey,Queue Transaction Key,"A unique identifier for this record from the immediate source. This may be a number, or string that can include Uniform Resource Identifier (URI) or other forms. This is the system you are connecting to and not necessarily the original source of the record.",,String,,255.0,,,,,Active,bd15209,469006.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,QueueTransactionKey Field,https://ddwiki.reso.org/display/DDW20/QueueTransactionKey+Field,1135557,,,
Queue,QueueTransactionType,Queue Transaction Type,"The type of change that the queue transaction record is representing (e.g., Add, Change, Delete).",,"String List, Single",,255.0,,,,,Active,efd4fe0,469008.0,Open with Enumerations,QueueTransactionType,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,QueueTransactionType Field,https://ddwiki.reso.org/display/DDW20/QueueTransactionType+Field,1135561,,,
Queue,ResourceName,Resource Name,The name of the resource which this queue record is referencing.,,"String List, Single",,50.0,,,,,Active,11c18fb,469009.0,Open with Enumerations,ResourceName,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,ResourceName Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135568,1135568,,,
Queue,ResourceRecordID,Resource Record ID,"The well-known identifier of the related record from the source resource. The value may be identical to that of the listing key, but the listing ID is intended to be the value used by a human to retrieve the information about a specific listing. In a multiple-originating system or a merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",,String,,255.0,,"MLNumber, MLSNumber, ListingNumber, AgentID, OfficeID, ContactID",,,Active,436dc1e,469010.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,ResourceRecordID Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135573,1135573,,,
Queue,ResourceRecordKey,Resource Record Key,"The primary key of the related record from the source resource (e.g., ListingKey, AgentKey, OfficeKey). This is the system being connected to and is not necessarily the original source of the record. This is a foreign key from the resource selected in the ResourceName field.",,String,,255.0,,"SystemUniqueID, ImmediateSourceID",,,Active,2d94770,469011.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,ResourceRecordKey Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135579,1135579,,,
Queue,SourceSystem,Source System,The source system of the Queue record.,,Resource,,,,,,,,87a5975,,,,No,,,2022-01-06 00:00:00,2022-01-06 00:00:00,1.7.0,SourceSystem Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135585,1135585,SourceSystemID,OrganizationUniqueId,
Queue,SourceSystemID,Source System ID,"The RESO Unique Organization Identifier (UOI) OrganizationUniqueId of the source record provider. The source system is the system from which the record was directly received. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25.0,,MLSID,,,Active,75b6230,469013.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,SourceSystemID Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135591,1135591,,,
Queue,SourceSystemName,Source System Name,The name of the queue record provider. The system from which the record was directly received. The legal name of the company.,,String,,255.0,,"ProviderName, MLSID",,,Active,9925752,469014.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,SourceSystemName Field (Queue),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135597,1135597,,,
Queue,SourceSystemQueueKey,Source System Queue Key,"The system key, a unique record identifier, from the source system, which is the system from which the record was directly received. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,255.0,,ProviderKey,,,Active,4b1b11a,469015.0,,,No,,,2018-12-26 00:00:00,2018-05-12 00:00:00,1.7.0,SourceSystemQueueKey Field,https://ddwiki.reso.org/display/DDW20/SourceSystemQueueKey+Field,1135603,,,
